TheftTimestamp	TheftDate	TheftYear	TheftMonth	TheftLatitude	TheftLongitude	BikeName	BikeStatus	TheftLocation	BikeYear	BikeanMufacturer BikeModel	 BikeColors	 BikeSerialNumber	 BikeFrameSize	 BikeLockingDescription	 TheftPoliceDepartmentCity	TheftPoliceReportNumber
2021-06-27T190000-0500	2021-06-27	2021	06	43.08	-89.37	2021 Felt	stolen	Madison, WI 53703	
2021		Vera Speed 50	Blue	AJO1213964		Cable lock	
Dane County, Madison WI	2021902702
2019-08-07T090000-0500	2019-08-07	2019	08	43.12	-89.53	2019 Trek	stolen	Middleton, WI 53562	
2019		Dual Sport 2	Red	WTU013C1859P	L		
Madison Police Department, Madison, WI	2019903768
2010-09-03T010000-0500	2010-09-03	2010	09	43.08	-89.37	7 Milwaukee Bicycle Co.	stolen	Madison, WI 53703	
7		road bike	Orange	unknown	54CM		
Madison	10-253142
2023-03-13T150000-0500	2023-03-13	2023	03	43.14	-89.35	2020 Trek	stolen	Madison, WI 53704	
2020		520	Red	WTU095LK0200R	L	Cable lock	
Madison	2023901128
2018-07-09T010000-0500	2018-07-09	2018	07	43.08	-89.37	2000 GT Bicycles	stolen	Madison, WI 53703	
2000		Backwoods	Red and White	R21900144		Not locked	
Madison Police Department	2018902724
2008-05-03T010000-0500	2008-05-03	2008	05	43.07	-89.52	2004 Cannondale	stolen	Madison, WI 53717	
2004		Bad Boy Rigid	Black	n170273	L		
	
2018-08-10T120000-0500	2018-08-10	2018	08	43.02	-89.43	Gravity	stolen	Madison, WI 53711	
		Avenue A 53.5cm	Black	unknown	53CM	Cable lock	
Madison WI	2018903309
2021-10-19T160000-0500	2021-10-19	2021	10	43.06	-89.4	1953 Schwinn	stolen	Madison, WI 53715	
1953		Spitfire	Brown	unknown	S		
City of Madison Police Department	2021904983
2019-02-17T120000-0600	2019-02-17	2019	02	43.08	-89.37	Trek	stolen	Madison, WI 53703	
		7200	Silver, gray or bare metal	WTU165CO419A		U-lock	
Madison Police Department, Madison	2019900646
2021-10-03T160000-0500	2021-10-03	2021	10	43.1	-89.31	2021 Surly	stolen	Madison, WI 53714	
2021		Ogre Medium	Blue	M20111390		Heavy duty bicycle security chain	
City of Madison Police Department	2021904641
2020-09-04T170000-0500	2020-09-04	2020	09	43.07	-89.39	2016 Specialized	stolen	Madison, WI 53715	
2016		Roll Elite	Green and Yellow or Gold	WSBC602258088L	S	Heavy duty bicycle security chain	
City of Madison Police Department	2020904611
2021-08-27T100000-0500	2021-08-27	2021	08	43.07	-89.46	2021 Cannondale	stolen	Madison, WI 53705	
2021		Adventure 2	Teal	Ys16352	S	U-lock and cable	
	
2013-06-05T010000-0500	2013-06-05	2013	06	43.08	-89.37	2011 Felt	stolen	Madison, WI 53703	
2011		Carbon, Women\\'s Specific	Black	unknown	46CM		
Madison	
2016-06-02T010000-0500	2016-06-02	2016	06	43.06	-89.4	2015 Trek	stolen	Madison, WI 53715	
2015		7.4fx 20" mens	Orange	WTU099C6403K	20IN	Cable lock	
Madison Police Department Madison, WI	2016901858
2022-04-29T170500-0500	2022-04-29	2022	04	43.07	-89.46	2020 Kona	stolen	Madison, WI 53705	
2020		Blast	Blue	FO9DK0161		Not locked	
Madison Police Department	2022901747
2023-05-31T090000-0500	2023-05-31	2023	05	43.07	-89.4	2019 Trek	stolen	Madison, WI 53706-1613	
2019		Checkpoint ALR 4	Orange	WTU003G0172N	56CM	Cable lock	
UW PD, Madison, WI	UWPD #23-0800
2009-05-20T010000-0500	2009-05-20	2009	05	43.11	-89.43	2008 Gary Fisher	stolen	Madison, WI 53706	
2008		Tassajara	Black and Yellow or Gold	C36A3556	17.5IN		
Madison Police Department	09-145383
2022-08-31T130000-0500	2022-08-31	2022	08	43.07	-89.4	2022 Felt	stolen	Madison, WI WI	
2022		Broam	Green	F10KS1426	L	U-lock	
Madison	2022904142
2013-05-12T010000-0500	2013-05-12	2013	05	43.08	-89.37	2006 Trek	stolen	Madison, WI 53703	
2006		Portland	Orange	wl3372040			
Police University	201320181
2022-11-21T120000-0600	2022-11-21	2022	11	43.08	-89.37	2021 Trek	stolen	Madison, WI 53703	
2021		Domane	Blue	SWTU200C9117S	58CM		
City of Madison Police Department	2022905524
2021-08-13T170000-0500	2021-08-13	2021	08	43.0	-89.42	Cannondale	stolen	Fitchburg, WI 53711-6476	
		Quick Cx 2	Black	MB34733	XL	Not locked	
Fitchburg, WI	FP21-14615
2008-11-25T000000-0600	2008-11-25	2008	11	43.11	-89.43	2006 Raleigh	stolen	Madison, WI 53706	
2006		Passage 3.5	Blue	065K26522	17IN		
	
2021-11-21T130000-0600	2021-11-21	2021	11	43.08	-89.37	2018 Specialized	stolen	Madison, WI 53703	
2018		So xtrail hydro disc	Black	Wspc920063602n		U-lock and cable	
Madison Police Deoartment, Madison, WI	2021905559
2018-06-13T122649-0500	2018-06-13	2018	06	43.11	-89.43	Trek	stolen	Madison, WI 53706	
			Silver, gray or bare metal	unknown			
	
2021-09-26T200000-0500	2021-09-26	2021	09	43.11	-89.43	2022 Trek	stolen	Madison, WI 53706	
2022		Marlin	Red	WTU072JV4027S		Chain with padlock	
	
2020-08-20T190000-0500	2020-08-20	2020	08	43.03	-89.52	2019 Fuji	stolen	Fitchburg, WI 53719	
2019		Absolute 2.1	Silver, gray or bare metal	WBD31320407P			
Fitchburg	FP20-00-13758
2015-04-12T010000-0500	2015-04-12	2015	04	43.07	-89.46	2014 Specialized	stolen	Madison, WI 53705	
2014		Sirrus	Red	WSBC6023566891	M	U-lock	
Madison	2015901112
2022-11-06T080000-0600	2022-11-06	2022	11	43.03	-89.52	2022 Trek	stolen	Madison, WI 53719	
2022		P1 Domane SLR 9	Black	WTU312T0013S		Other	
	
2016-11-02T010000-0500	2016-11-02	2016	11	43.03	-89.38	2016 Unbranded, rigid steel mountain bike, unlugged.	stolen	Madison, WI 53713	
2016			Black	unknown		Cable lock	
Madison, WI	16-904598
2014-08-19T010000-0500	2014-08-19	2014	08	43.14	-89.35	2010 Specialized	stolen	Madison, WI 53704	
2010		Sirrus Elite	Black	WUD092005295E	XL	Cable lock	
Madison Wisc. North District	14-271617
2022-06-08T220000-0500	2022-06-08	2022	06	43.08	-89.37	REI	stolen	Madison, WI 53703	
		CTY 1.1	Teal	J21018714	M		
Madison Police Department	2022902365
2022-08-25T080000-0500	2022-08-25	2022	08	43.08	-89.37	Peugeot	stolen	Madison, WI 53703	
		Woman’s	Red	unknown	M	Cable lock	
MPD Madison	2022903389
2021-05-19T110000-0500	2021-05-19	2021	05	43.02	-89.43	2018 Trek	stolen	Madison, WI 53711	
2018		Marlin 7	Black	unknown	M	Not locked	
Madison, Madison, WI	2021902085
2017-09-25T010000-0500	2017-09-25	2017	09	43.07	-89.52	2017 Specialized	stolen	Madison, WI 53717	
2017		Riprock	Teal	WSBC711188231K	XS		
Madison, WI	2017903620
2019-04-01T070000-0500	2019-04-01	2019	04	43.07	-89.46	2016 Specialized	stolen	Madison, WI 53705	
2016		52" aluminum	Orange	WSBC601089931L			
Madison WI	2019901257
2022-11-06T084925-0600	2022-11-06	2022	11	43.03	-89.52	2022 Trek	stolen	Madison, WI 53719	
2022		Checkpoint SLR 7	Black	WTU140T0003T			
	
2013-10-23T010000-0500	2013-10-23	2013	10	43.06	-89.4	2008 Gary Fisher	stolen	Madison, WI 53715	
2008		Wingra	Black	WTu200C1141C	17.5IN		
MPD Madison	2013903105
2022-12-14T200000-0600	2022-12-14	2022	12	43.08	-89.37	2011 Specialized	stolen	Madison, WI 53703	
2011		Roubaix Elite SL2 Apex Compact	Black	unknown		Not locked	
Madison police dept	
2016-08-06T010000-0500	2016-08-06	2016	08	43.11	-89.43	2016 Fuji	stolen	Madison, WI 53706	
2016		Silhouette 1.6	Silver, gray or bare metal and Blue	WBD206L0686k	S	Cable lock	
UWPD (UW Police Department) , Madison	16-01191
2017-07-21T010000-0500	2017-07-21	2017	07	43.07	-89.4	1998 Schwinn	stolen	Madison, WI	
1998		mesa 65x size 21	Yellow or Gold	M7JT40697		Other	
	
2005-09-02T010000-0500	2005-09-02	2005	09	43.14	-89.35	2001 Trek	stolen	Madison, WI 53704	
2001		1200	Red	SWTUA047690S	56CM		
	
2021-05-25T153716-0500	2021-05-25	2021	05	43.03	-89.52	2021 Giant	stolen	Fitchburg, WI 53719	
2021		Talon 29 2	Red	G8FH00816			
	
2021-06-28T122438-0500	2021-06-28	2021	06	43.11	-89.43	2016 Fuji	stolen	Madison, WI 53706	
2016		SPORTIF 1.1	Red	WBD216L0244K			
	
2017-04-17T010000-0500	2017-04-17	2017	04	43.06	-89.4	2016 Shifty Cycles (Kickstarter)	stolen	Madison, WI 53715	
2016			Silver, gray or bare metal	unknown		Not locked	
	2017901294
2022-06-16T085700-0500	2022-06-16	2022	06	43.08	-89.37	2021 Trek	stolen	Madison, WI 53703	
2021		Trek 820 Women's Step-Thru	Blue	WTU055LK0231S	S	Cable lock	
City of Madison Police Department	2022902555
2008-01-01T000000-0600	2008-01-01	2008	01	42.99	-89.53	2007 Mongoose	stolen	Verona, WI 53593	
2007		detour	Black	5NFSDO7M23895	26IN		
	
2022-08-18T040000-0500	2022-08-18	2022	08	43.14	-89.35	2022 Fyxation	stolen	Madison, WI 53704	
2022		Urbex	Black	FXNU21112	S	Cable lock	
City of Madison, Wisconsin	2022903751
2023-04-18T130000-0500	2023-04-18	2023	04	43.08	-89.37	Trek	stolen	Madison, WI 53703	
		7.5 FX WSD	Teal	WTU026C5180H		Cable lock	
City of Madison Police Department	2023901704
2022-07-07T190000-0500	2022-07-07	2022	07	42.99	-89.53	2019 Trek	stolen	Verona, WI 53593	
2019		Domane	Black	unknown	54IN	Not locked	
Madison	
2021-12-15T170000-0600	2021-12-15	2021	12	43.11	-89.43	2015 Specialized	stolen	Madison, WI 53706	
2015		Rockhopper Competition XL	Silver, gray or bare metal and Blue	WSBC602148192i			
Madison, WI Police Dept	2021-00905983
2010-06-28T010000-0500	2010-06-28	2010	06	43.08	-89.37	Specialized	stolen	Madison, WI 53703	
			Blue	unknown			
Madison	2010900770
2010-11-12T000000-0600	2010-11-12	2010	11	43.08	-89.37	2008 Fuji	stolen	Madison, WI 53703	
2008		Roubaix	Red and White	IF81206255	49CM		
City of Madison	2010901790
2022-08-14T150000-0500	2022-08-14	2022	08	43.14	-89.35	2022 Trek	stolen	Madison, WI 53704	
2022		FX2	Black	WTU270XC3751S		Cable lock	
